"incubationID","sampleID","tripID","startDate","dateKilled","timeKilled","depth","t","durationInDays","durationSinceTimepointInDays","filtered","amendment","treatment","MeHg_ambient_ppt","MeHg_198_ppt","MeHg_204_ppt","MeHg_amb_DDL","MeHg_excess_DDL","MeHg_DOA","MeHg_198_above_DDL","bottleID_MeHg","HgT_ambient_ppt","HgT_198_ppt","HgT_204_ppt","HgT_excess_DDL","HgT_DOA","bottleID_HgT","percent_amb_MeHg","percent_198_MeHg","percent_204_MeHg"
"BLI20_MA_118","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:34",19.9,"t2",1.930556,0.9125,"no","molybdate","unfiltered-molybdate",0.605,0.004,0.634,0.0348233597992773,0.0150706620741384,2022-01-04,FALSE,"MSC516BC",4.28786007247378,0.747981874467755,0.908874195481241,0.0948425189483261,"2022-02-16","MSC375BD",14.1096022205538,0.534772316888868,69.7566289319395
"BLI20_MA_119","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:38",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.849,-0.004,0.676,0.192166575667478,0.0198995596264778,2022-01-11,FALSE,"MSC477BC",2.72117292090931,0.863892547534879,0.848758193841058,0.0661059133051928,"2022-02-15","MSC476BC",31.1997812956443,-0.463020547105542,79.6457701269145
"BLI20_MA_119","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:55",19.9,"t1",1.011806,1.011806,"no","unamended","unfiltered-unamended",1.503,0.027,0.574,0.0939202878224195,0.0185455078784517,2021-12-14,TRUE,"MSC355BD",2.41154953802863,0.622617868569935,0.727218519392481,0.0670442000762101,"2022-02-18","MSC354BD",62.3250725850175,4.33652828853357,78.9308831793118
"BLI20_MA_119","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","20:02",19.9,"t2",1.933333,0.921528,"no","unamended","unfiltered-unamended",0.599,0.03,0.476,0.0348233597992773,0.0149242739329531,2022-01-04,TRUE,"MSC517BC",2.39462777038876,0.580189263115964,0.713297507024386,0.0408654252247667,"2022-02-15","MSC376BD",25.0143261264675,5.17072650377603,66.7323235133256
"BLI20_MA_120","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:44",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.638,0,0.731,0.192166575667478,0.0149543437566367,2022-01-11,FALSE,"MSC479BC",4.9209151459902,0.931760838040159,0.899672702548395,0.108844966973799,"2022-02-16","MSC478BC",12.9650681036407,0,81.2517705527114
"BLI20_MA_120","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","22:00",19.9,"t1",1.011111,1.011111,"no","molybdate","unfiltered-molybdate",0.657,0.004,0.7,0.0939202878224195,0.00810903454449952,2021-12-14,FALSE,"MSC359BD",3.94194482194302,0.659251842230839,0.833852129496411,0.102048726646136,"2022-02-18","MSC358BD",16.6668999612267,0.606748399286139,83.9477378828249
"BLI20_MA_120","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","20:05",19.9,"t2",1.93125,0.920139,"no","molybdate","unfiltered-molybdate",0.622,0.011,0.675,0.0348233597992773,0.0155031041449767,2022-01-04,FALSE,"MSC518BC",3.41849584271346,0.612568565468442,0.747355922580634,0.0875272180082158,"2022-02-16","MSC377BD",18.1951369438052,1.79571734824298,90.3184118310339
"BLI20_MA_121","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:33",19.9,"t0",0,0,"yes","unamended","filtered-unamended",0.584,0.004,0.688,0.0178093895454875,0.0121496545332406,2022-01-19,FALSE,"MSC475BC",2.89459063070386,0.926491687628753,0.912850135556867,0.0703187790151137,"2022-02-15","MSC474BC",20.1755645100666,0.431736199408063,75.3683406729516
"BLI20_MA_121","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:57",19.9,"t1",1.016667,1.016667,"yes","unamended","filtered-unamended",0.538,0.01,0.617,0.0939202878224195,0.00663697442437858,2021-12-14,TRUE,"MSC357BD",2.35272829382669,0.73510661150943,0.831623713699886,0.0609072266036962,"2022-02-18","MSC356BD",22.8670689008865,1.36034689981451,74.1922085476583
"BLI20_MA_121","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","20:08",19.9,"t2",1.940972,0.924306,"yes","unamended","filtered-unamended",0.478,0.012,0.548,0.0348233597992773,0.0119066196064621,2022-01-04,TRUE,"MSC519BC",2.71188628547843,0.76077923145011,0.907415993792877,0.0462795878289249,"2022-02-15","MSC378BD",17.6261077966133,1.57733012468374,60.3912652794926
"BLI20_MA_122","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:28",19.9,"t0",0,0,"yes","unamended","filtered-unamended",0.63,0,0.744,0.0178093895454875,0.0131174933549603,2022-01-19,FALSE,"MSC473BC",2.34932071832509,0.88335642272031,0.898311942631748,0.0519642644529895,"2022-02-16","MSC472BC",26.8162620405931,0,82.8220092254739
"BLI20_MA_122","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:51",19.9,"t1",1.015972,1.015972,"yes","unamended","filtered-unamended",0.543,0.002,0.621,0.0939202878224195,0.00670044808052763,2021-12-14,FALSE,"MSC353BD",2.78247292319831,0.791470745041313,0.854846072352345,0.0773563505239216,"2022-02-18","MSC352BD",19.515014700515,0.252694115673929,72.6446573347582
"BLI20_MA_122","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:46",19.9,"t2",1.929167,0.913194,"yes","unamended","filtered-unamended",0.457,0.001,0.536,0.0939202878224195,0.00564024293586329,2021-12-14,FALSE,"MSC520BC",2.46841502759157,0.740425370364802,0.862082936060613,0.0639021147626679,"2022-02-18","MSC379BD",18.5139044646756,0.135057500731952,62.1749924026236
